call_id,caller_id,receiver_id,caller_phone,receiver_phone,phase,timestamp,duration_seconds,recording_id,tower_id,source
CALL-1012,P001,P004,9786579303,9896233790,8,Phase-8,117,REC-1012,TWR-0014,call_records_synthetic
CALL-1013,P001,P083,9786579303,9349957310,8,Phase-8,277,REC-1013,TWR-0016,call_records_synthetic
CALL-1014,P001,P083,9786579303,9349957310,8,Phase-8,767,REC-1014,TWR-0008,call_records_synthetic
CALL-1015,P001,P003,9786579303,9126855092,8,Phase-8,446,REC-1015,TWR-0005,call_records_synthetic
CALL-1016,P001,P003,9786579303,9126855092,8,Phase-8,530,REC-1016,TWR-0017,call_records_synthetic
CALL-1017,P001,P003,9786579303,9126855092,8,Phase-8,598,REC-1017,TWR-0006,call_records_synthetic
CALL-1018,P001,P003,9786579303,9126855092,8,Phase-8,806,REC-1018,TWR-0030,call_records_synthetic
CALL-1019,P001,P003,9786579303,9126855092,8,Phase-8,276,REC-1019,TWR-0029,call_records_synthetic
CALL-1020,P085,P003,9508157429,9126855092,8,Phase-8,737,REC-1020,TWR-0007,call_records_synthetic
CALL-1021,P085,P003,9508157429,9126855092,8,Phase-8,517,REC-1021,TWR-0010,call_records_synthetic
CALL-1022,P085,P003,9508157429,9126855092,8,Phase-8,691,REC-1022,TWR-0016,call_records_synthetic
CALL-1023,P085,P003,9508157429,9126855092,8,Phase-8,758,REC-1023,TWR-0017,call_records_synthetic
CALL-1024,P085,P003,9508157429,9126855092,8,Phase-8,532,REC-1024,TWR-0020,call_records_synthetic
CALL-1025,P002,P003,9219540831,9126855092,8,Phase-8,488,REC-1025,TWR-0015,call_records_synthetic
CALL-1026,P076,P003,9174684276,9126855092,8,Phase-8,841,REC-1026,TWR-0002,call_records_synthetic
CALL-1027,P011,P003,9826600539,9126855092,8,Phase-8,47,REC-1027,TWR-0005,call_records_synthetic
CALL-1028,P014,P003,9193349856,9126855092,8,Phase-8,125,REC-1028,TWR-0020,call_records_synthetic
CALL-1029,P087,P003,9586845604,9126855092,8,Phase-8,331,REC-1029,TWR-0015,call_records_synthetic
CALL-1030,P022,P003,9642621108,9126855092,8,Phase-8,256,REC-1030,TWR-0010,call_records_synthetic
CALL-1031,P022,P003,9642621108,9126855092,8,Phase-8,444,REC-1031,TWR-0019,call_records_synthetic
CALL-1032,P022,P003,9642621108,9126855092,8,Phase-8,738,REC-1032,TWR-0020,call_records_synthetic
CALL-1033,P001,P085,9786579303,9508157429,8,Phase-8,279,REC-1033,TWR-0021,call_records_synthetic
CALL-1034,P001,P085,9786579303,9508157429,8,Phase-8,343,REC-1034,TWR-0011,call_records_synthetic
CALL-1035,P001,P085,9786579303,9508157429,8,Phase-8,709,REC-1035,TWR-0023,call_records_synthetic
CALL-1036,P001,P085,9786579303,9508157429,8,Phase-8,625,REC-1036,TWR-0011,call_records_synthetic
CALL-1037,P001,P085,9786579303,9508157429,8,Phase-8,407,REC-1037,TWR-0025,call_records_synthetic
CALL-1038,P003,P085,9126855092,9508157429,8,Phase-8,514,REC-1038,TWR-0023,call_records_synthetic
CALL-1039,P003,P085,9126855092,9508157429,8,Phase-8,596,REC-1039,TWR-0031,call_records_synthetic
CALL-1040,P003,P085,9126855092,9508157429,8,Phase-8,573,REC-1040,TWR-0027,call_records_synthetic
CALL-1041,P003,P085,9126855092,9508157429,8,Phase-8,382,REC-1041,TWR-0014,call_records_synthetic
CALL-1042,P003,P086,9126855092,9398471886,8,Phase-8,465,REC-1042,TWR-0009,call_records_synthetic
CALL-1043,P001,P002,9786579303,9219540831,8,Phase-8,793,REC-1043,TWR-0032,call_records_synthetic
CALL-1044,P001,P002,9786579303,9219540831,8,Phase-8,593,REC-1044,TWR-0003,call_records_synthetic
CALL-1045,P001,P002,9786579303,9219540831,8,Phase-8,368,REC-1045,TWR-0007,call_records_synthetic
CALL-1046,P001,P002,9786579303,9219540831,8,Phase-8,390,REC-1046,TWR-0031,call_records_synthetic
CALL-1047,P034,P002,9732719211,9219540831,8,Phase-8,749,REC-1047,TWR-0030,call_records_synthetic
CALL-1048,P001,P008,9786579303,9249827706,8,Phase-8,494,REC-1048,TWR-0011,call_records_synthetic
CALL-1049,P001,P008,9786579303,9249827706,8,Phase-8,307,REC-1049,TWR-0024,call_records_synthetic
CALL-1050,P003,P008,9126855092,9249827706,8,Phase-8,343,REC-1050,TWR-0003,call_records_synthetic
CALL-1051,P003,P008,9126855092,9249827706,8,Phase-8,287,REC-1051,TWR-0032,call_records_synthetic
CALL-1052,P003,P008,9126855092,9249827706,8,Phase-8,266,REC-1052,TWR-0014,call_records_synthetic
CALL-1053,P003,P008,9126855092,9249827706,8,Phase-8,153,REC-1053,TWR-0020,call_records_synthetic
CALL-1054,P003,P008,9126855092,9249827706,8,Phase-8,768,REC-1054,TWR-0019,call_records_synthetic
CALL-1055,P085,P008,9508157429,9249827706,8,Phase-8,227,REC-1055,TWR-0008,call_records_synthetic
CALL-1056,P001,P076,9786579303,9174684276,8,Phase-8,353,REC-1056,TWR-0010,call_records_synthetic
CALL-1057,P078,P076,9810026086,9174684276,8,Phase-8,152,REC-1057,TWR-0024,call_records_synthetic
CALL-1058,P001,P009,9786579303,9890779946,8,Phase-8,790,REC-1058,TWR-0025,call_records_synthetic
CALL-1059,P087,P009,9586845604,9890779946,8,Phase-8,578,REC-1059,TWR-0027,call_records_synthetic
CALL-1060,P003,P034,9126855092,9732719211,8,Phase-8,810,REC-1060,TWR-0003,call_records_synthetic
CALL-1061,P003,P034,9126855092,9732719211,8,Phase-8,736,REC-1061,TWR-0006,call_records_synthetic
CALL-1062,P002,P034,9219540831,9732719211,8,Phase-8,219,REC-1062,TWR-0008,call_records_synthetic
CALL-1063,P002,P035,9219540831,9398704996,8,Phase-8,226,REC-1063,TWR-0005,call_records_synthetic
CALL-1064,P001,P011,9786579303,9826600539,8,Phase-8,251,REC-1064,TWR-0030,call_records_synthetic
CALL-1065,P001,P011,9786579303,9826600539,8,Phase-8,786,REC-1065,TWR-0010,call_records_synthetic
CALL-1066,P001,P011,9786579303,9826600539,8,Phase-8,525,REC-1066,TWR-0031,call_records_synthetic
CALL-1067,P001,P011,9786579303,9826600539,8,Phase-8,313,REC-1067,TWR-0022,call_records_synthetic
CALL-1068,P001,P011,9786579303,9826600539,8,Phase-8,771,REC-1068,TWR-0027,call_records_synthetic
CALL-1069,P001,P084,9786579303,9208449460,8,Phase-8,633,REC-1069,TWR-0027,call_records_synthetic
CALL-1070,P012,P013,9895285932,9685582861,8,Phase-8,808,REC-1070,TWR-0027,call_records_synthetic
CALL-1071,P014,P012,9193349856,9895285932,8,Phase-8,567,REC-1071,TWR-0001,call_records_synthetic
CALL-1072,P018,P012,9131994523,9895285932,8,Phase-8,641,REC-1072,TWR-0002,call_records_synthetic
CALL-1073,P018,P012,9131994523,9895285932,8,Phase-8,319,REC-1073,TWR-0004,call_records_synthetic
CALL-1074,P018,P012,9131994523,9895285932,8,Phase-8,132,REC-1074,TWR-0008,call_records_synthetic
CALL-1075,P018,P012,9131994523,9895285932,8,Phase-8,882,REC-1075,TWR-0013,call_records_synthetic
CALL-1076,P018,P012,9131994523,9895285932,8,Phase-8,228,REC-1076,TWR-0003,call_records_synthetic
CALL-1077,P017,P012,9134126396,9895285932,8,Phase-8,333,REC-1077,TWR-0031,call_records_synthetic
CALL-1078,P017,P012,9134126396,9895285932,8,Phase-8,262,REC-1078,TWR-0017,call_records_synthetic
CALL-1079,P017,P012,9134126396,9895285932,8,Phase-8,399,REC-1079,TWR-0008,call_records_synthetic
CALL-1080,P017,P012,9134126396,9895285932,8,Phase-8,213,REC-1080,TWR-0004,call_records_synthetic
CALL-1081,P017,P012,9134126396,9895285932,8,Phase-8,339,REC-1081,TWR-0018,call_records_synthetic
CALL-1082,P025,P012,9702632297,9895285932,8,Phase-8,44,REC-1082,TWR-0007,call_records_synthetic
CALL-1083,P025,P012,9702632297,9895285932,8,Phase-8,755,REC-1083,TWR-0006,call_records_synthetic
CALL-1084,P025,P012,9702632297,9895285932,8,Phase-8,576,REC-1084,TWR-0001,call_records_synthetic
CALL-1085,P016,P012,9553035110,9895285932,8,Phase-8,159,REC-1085,TWR-0003,call_records_synthetic
CALL-1086,P016,P012,9553035110,9895285932,8,Phase-8,310,REC-1086,TWR-0028,call_records_synthetic
CALL-1087,P016,P012,9553035110,9895285932,8,Phase-8,76,REC-1087,TWR-0016,call_records_synthetic
CALL-1088,P016,P012,9553035110,9895285932,8,Phase-8,85,REC-1088,TWR-0011,call_records_synthetic
CALL-1089,P016,P012,9553035110,9895285932,8,Phase-8,596,REC-1089,TWR-0020,call_records_synthetic
CALL-1090,P023,P012,9746412689,9895285932,8,Phase-8,329,REC-1090,TWR-0014,call_records_synthetic
CALL-1091,P023,P012,9746412689,9895285932,8,Phase-8,744,REC-1091,TWR-0021,call_records_synthetic
CALL-1092,P023,P012,9746412689,9895285932,8,Phase-8,159,REC-1092,TWR-0015,call_records_synthetic
CALL-1093,P023,P012,9746412689,9895285932,8,Phase-8,683,REC-1093,TWR-0013,call_records_synthetic
CALL-1094,P023,P012,9746412689,9895285932,8,Phase-8,800,REC-1094,TWR-0007,call_records_synthetic
CALL-1095,P033,P012,9582334538,9895285932,8,Phase-8,532,REC-1095,TWR-0006,call_records_synthetic
CALL-1096,P080,P012,9930075810,9895285932,8,Phase-8,135,REC-1096,TWR-0029,call_records_synthetic
CALL-1097,P001,P014,9786579303,9193349856,8,Phase-8,42,REC-1097,TWR-0026,call_records_synthetic
CALL-1098,P003,P014,9126855092,9193349856,8,Phase-8,617,REC-1098,TWR-0018,call_records_synthetic
CALL-1099,P012,P014,9895285932,9193349856,8,Phase-8,321,REC-1099,TWR-0018,call_records_synthetic
CALL-1100,P012,P014,9895285932,9193349856,8,Phase-8,510,REC-1100,TWR-0020,call_records_synthetic
CALL-1101,P012,P014,9895285932,9193349856,8,Phase-8,520,REC-1101,TWR-0021,call_records_synthetic
CALL-1102,P012,P014,9895285932,9193349856,8,Phase-8,481,REC-1102,TWR-0021,call_records_synthetic
CALL-1103,P012,P014,9895285932,9193349856,8,Phase-8,378,REC-1103,TWR-0005,call_records_synthetic
CALL-1104,P001,P082,9786579303,9185675980,8,Phase-8,218,REC-1104,TWR-0003,call_records_synthetic
CALL-1105,P001,P082,9786579303,9185675980,8,Phase-8,82,REC-1105,TWR-0009,call_records_synthetic
CALL-1106,P001,P082,9786579303,9185675980,8,Phase-8,288,REC-1106,TWR-0023,call_records_synthetic
CALL-1107,P001,P082,9786579303,9185675980,8,Phase-8,519,REC-1107,TWR-0018,call_records_synthetic
CALL-1108,P001,P082,9786579303,9185675980,8,Phase-8,146,REC-1108,TWR-0010,call_records_synthetic
CALL-1109,P003,P082,9126855092,9185675980,8,Phase-8,871,REC-1109,TWR-0011,call_records_synthetic
CALL-1110,P001,P019,9786579303,9200604502,8,Phase-8,96,REC-1110,TWR-0009,call_records_synthetic
CALL-1111,P001,P019,9786579303,9200604502,8,Phase-8,440,REC-1111,TWR-0019,call_records_synthetic
CALL-1112,P001,P019,9786579303,9200604502,8,Phase-8,533,REC-1112,TWR-0026,call_records_synthetic
CALL-1113,P076,P019,9174684276,9200604502,8,Phase-8,105,REC-1113,TWR-0010,call_records_synthetic
CALL-1114,P076,P019,9174684276,9200604502,8,Phase-8,620,REC-1114,TWR-0009,call_records_synthetic
CALL-1115,P076,P019,9174684276,9200604502,8,Phase-8,674,REC-1115,TWR-0018,call_records_synthetic
CALL-1116,P001,P077,9786579303,9149203558,8,Phase-8,732,REC-1116,TWR-0019,call_records_synthetic
CALL-1117,P001,P077,9786579303,9149203558,8,Phase-8,84,REC-1117,TWR-0007,call_records_synthetic
CALL-1118,P001,P077,9786579303,9149203558,8,Phase-8,185,REC-1118,TWR-0002,call_records_synthetic
CALL-1119,P001,P077,9786579303,9149203558,8,Phase-8,182,REC-1119,TWR-0001,call_records_synthetic
CALL-1120,P001,P077,9786579303,9149203558,8,Phase-8,860,REC-1120,TWR-0025,call_records_synthetic
CALL-1121,P001,P087,9786579303,9586845604,8,Phase-8,606,REC-1121,TWR-0012,call_records_synthetic
CALL-1122,P001,P087,9786579303,9586845604,8,Phase-8,341,REC-1122,TWR-0016,call_records_synthetic
CALL-1123,P001,P087,9786579303,9586845604,8,Phase-8,117,REC-1123,TWR-0028,call_records_synthetic
CALL-1124,P001,P087,9786579303,9586845604,8,Phase-8,284,REC-1124,TWR-0005,call_records_synthetic
CALL-1125,P001,P087,9786579303,9586845604,8,Phase-8,151,REC-1125,TWR-0002,call_records_synthetic
CALL-1126,P003,P087,9126855092,9586845604,8,Phase-8,601,REC-1126,TWR-0029,call_records_synthetic
CALL-1127,P003,P087,9126855092,9586845604,8,Phase-8,812,REC-1127,TWR-0021,call_records_synthetic
CALL-1128,P003,P087,9126855092,9586845604,8,Phase-8,456,REC-1128,TWR-0021,call_records_synthetic
CALL-1129,P038,P087,9914763202,9586845604,8,Phase-8,650,REC-1129,TWR-0029,call_records_synthetic
CALL-1130,P037,P087,9106977991,9586845604,8,Phase-8,640,REC-1130,TWR-0018,call_records_synthetic
CALL-1131,P037,P087,9106977991,9586845604,8,Phase-8,839,REC-1131,TWR-0028,call_records_synthetic
CALL-1132,P001,P020,9786579303,9334760738,8,Phase-8,663,REC-1132,TWR-0019,call_records_synthetic
CALL-1133,P001,P020,9786579303,9334760738,8,Phase-8,261,REC-1133,TWR-0010,call_records_synthetic
CALL-1134,P001,P020,9786579303,9334760738,8,Phase-8,824,REC-1134,TWR-0032,call_records_synthetic
CALL-1135,P001,P020,9786579303,9334760738,8,Phase-8,565,REC-1135,TWR-0018,call_records_synthetic
CALL-1136,P001,P020,9786579303,9334760738,8,Phase-8,419,REC-1136,TWR-0027,call_records_synthetic
CALL-1137,P086,P020,9398471886,9334760738,8,Phase-8,491,REC-1137,TWR-0019,call_records_synthetic
CALL-1138,P012,P022,9895285932,9642621108,8,Phase-8,483,REC-1138,TWR-0001,call_records_synthetic
CALL-1139,P012,P022,9895285932,9642621108,8,Phase-8,334,REC-1139,TWR-0020,call_records_synthetic
CALL-1140,P012,P022,9895285932,9642621108,8,Phase-8,632,REC-1140,TWR-0017,call_records_synthetic
CALL-1141,P001,P028,9786579303,9797808098,8,Phase-8,469,REC-1141,TWR-0010,call_records_synthetic
CALL-1142,P001,P028,9786579303,9797808098,8,Phase-8,342,REC-1142,TWR-0008,call_records_synthetic
CALL-1143,P001,P028,9786579303,9797808098,8,Phase-8,612,REC-1143,TWR-0030,call_records_synthetic
CALL-1144,P001,P081,9786579303,9410727955,8,Phase-8,665,REC-1144,TWR-0003,call_records_synthetic
CALL-1145,P001,P081,9786579303,9410727955,8,Phase-8,91,REC-1145,TWR-0016,call_records_synthetic
CALL-1146,P087,P081,9586845604,9410727955,8,Phase-8,654,REC-1146,TWR-0001,call_records_synthetic
CALL-1147,P087,P081,9586845604,9410727955,8,Phase-8,787,REC-1147,TWR-0014,call_records_synthetic
CALL-1148,P087,P081,9586845604,9410727955,8,Phase-8,131,REC-1148,TWR-0026,call_records_synthetic
CALL-1149,P087,P081,9586845604,9410727955,8,Phase-8,811,REC-1149,TWR-0011,call_records_synthetic
CALL-1150,P001,P067,9786579303,9692749116,8,Phase-8,242,REC-1150,TWR-0018,call_records_synthetic
CALL-1151,P001,P067,9786579303,9692749116,8,Phase-8,670,REC-1151,TWR-0028,call_records_synthetic
CALL-1152,P001,P067,9786579303,9692749116,8,Phase-8,246,REC-1152,TWR-0009,call_records_synthetic
CALL-1153,P087,P038,9586845604,9914763202,8,Phase-8,300,REC-1153,TWR-0014,call_records_synthetic
CALL-1154,P076,P073,9174684276,9719927151,8,Phase-8,706,REC-1154,TWR-0001,call_records_synthetic
CALL-1155,P087,P073,9586845604,9719927151,8,Phase-8,113,REC-1155,TWR-0011,call_records_synthetic
CALL-1156,P087,P039,9586845604,9965241839,8,Phase-8,190,REC-1156,TWR-0001,call_records_synthetic
CALL-1157,P087,P039,9586845604,9965241839,8,Phase-8,275,REC-1157,TWR-0020,call_records_synthetic
CALL-1158,P087,P039,9586845604,9965241839,8,Phase-8,207,REC-1158,TWR-0015,call_records_synthetic
CALL-1159,P087,P039,9586845604,9965241839,8,Phase-8,595,REC-1159,TWR-0018,call_records_synthetic
CALL-1160,P087,P039,9586845604,9965241839,8,Phase-8,106,REC-1160,TWR-0026,call_records_synthetic
CALL-1161,P076,P059,9174684276,9146654552,8,Phase-8,190,REC-1161,TWR-0021,call_records_synthetic
CALL-1162,P076,P059,9174684276,9146654552,8,Phase-8,32,REC-1162,TWR-0007,call_records_synthetic
CALL-1163,P076,P059,9174684276,9146654552,8,Phase-8,448,REC-1163,TWR-0013,call_records_synthetic
CALL-1164,P003,P037,9126855092,9106977991,8,Phase-8,491,REC-1164,TWR-0023,call_records_synthetic
CALL-1165,P003,P037,9126855092,9106977991,8,Phase-8,735,REC-1165,TWR-0020,call_records_synthetic
CALL-1166,P003,P037,9126855092,9106977991,8,Phase-8,638,REC-1166,TWR-0009,call_records_synthetic
CALL-1167,P003,P037,9126855092,9106977991,8,Phase-8,511,REC-1167,TWR-0009,call_records_synthetic
CALL-1168,P003,P037,9126855092,9106977991,8,Phase-8,328,REC-1168,TWR-0021,call_records_synthetic
CALL-1169,P087,P037,9586845604,9106977991,8,Phase-8,63,REC-1169,TWR-0019,call_records_synthetic
CALL-1170,P087,P037,9586845604,9106977991,8,Phase-8,267,REC-1170,TWR-0012,call_records_synthetic
CALL-1171,P087,P037,9586845604,9106977991,8,Phase-8,325,REC-1171,TWR-0029,call_records_synthetic
CALL-1172,P087,P037,9586845604,9106977991,8,Phase-8,753,REC-1172,TWR-0017,call_records_synthetic
CALL-1173,P012,P023,9895285932,9746412689,8,Phase-8,319,REC-1173,TWR-0016,call_records_synthetic
CALL-1174,P087,P091,9586845604,9274648506,8,Phase-8,749,REC-1174,TWR-0017,call_records_synthetic
CALL-1175,P087,P091,9586845604,9274648506,8,Phase-8,494,REC-1175,TWR-0003,call_records_synthetic
CALL-1176,P087,P091,9586845604,9274648506,8,Phase-8,102,REC-1176,TWR-0002,call_records_synthetic
CALL-1177,P011,P036,9826600539,9969119330,8,Phase-8,733,REC-1177,TWR-0002,call_records_synthetic
CALL-1178,P011,P036,9826600539,9969119330,8,Phase-8,269,REC-1178,TWR-0012,call_records_synthetic
CALL-1179,P011,P036,9826600539,9969119330,8,Phase-8,300,REC-1179,TWR-0022,call_records_synthetic
CALL-1180,P003,P001,9126855092,9786579303,9,Phase-9,836,REC-1180,TWR-0015,call_records_synthetic
CALL-1181,P085,P001,9508157429,9786579303,9,Phase-9,840,REC-1181,TWR-0011,call_records_synthetic
CALL-1182,P085,P001,9508157429,9786579303,9,Phase-9,670,REC-1182,TWR-0029,call_records_synthetic
CALL-1183,P085,P001,9508157429,9786579303,9,Phase-9,633,REC-1183,TWR-0028,call_records_synthetic
CALL-1184,P085,P001,9508157429,9786579303,9,Phase-9,707,REC-1184,TWR-0018,call_records_synthetic
CALL-1185,P008,P001,9249827706,9786579303,9,Phase-9,853,REC-1185,TWR-0013,call_records_synthetic
CALL-1186,P008,P001,9249827706,9786579303,9,Phase-9,232,REC-1186,TWR-0017,call_records_synthetic
CALL-1187,P082,P001,9185675980,9786579303,9,Phase-9,465,REC-1187,TWR-0005,call_records_synthetic
CALL-1188,P082,P001,9185675980,9786579303,9,Phase-9,147,REC-1188,TWR-0025,call_records_synthetic
CALL-1189,P082,P001,9185675980,9786579303,9,Phase-9,587,REC-1189,TWR-0013,call_records_synthetic
CALL-1190,P082,P001,9185675980,9786579303,9,Phase-9,260,REC-1190,TWR-0013,call_records_synthetic
CALL-1191,P082,P001,9185675980,9786579303,9,Phase-9,693,REC-1191,TWR-0027,call_records_synthetic
CALL-1192,P087,P001,9586845604,9786579303,9,Phase-9,182,REC-1192,TWR-0010,call_records_synthetic
CALL-1193,P087,P001,9586845604,9786579303,9,Phase-9,302,REC-1193,TWR-0010,call_records_synthetic
CALL-1194,P087,P001,9586845604,9786579303,9,Phase-9,876,REC-1194,TWR-0018,call_records_synthetic
CALL-1195,P087,P001,9586845604,9786579303,9,Phase-9,175,REC-1195,TWR-0003,call_records_synthetic
CALL-1196,P003,P089,9126855092,9995619255,9,Phase-9,103,REC-1196,TWR-0008,call_records_synthetic
CALL-1197,P001,P083,9786579303,9349957310,9,Phase-9,91,REC-1197,TWR-0029,call_records_synthetic
CALL-1198,P001,P083,9786579303,9349957310,9,Phase-9,199,REC-1198,TWR-0017,call_records_synthetic
CALL-1199,P001,P083,9786579303,9349957310,9,Phase-9,841,REC-1199,TWR-0009,call_records_synthetic
CALL-1200,P085,P003,9508157429,9126855092,9,Phase-9,344,REC-1200,TWR-0011,call_records_synthetic
CALL-1201,P085,P003,9508157429,9126855092,9,Phase-9,639,REC-1201,TWR-0028,call_records_synthetic
CALL-1202,P085,P003,9508157429,9126855092,9,Phase-9,796,REC-1202,TWR-0018,call_records_synthetic
CALL-1203,P085,P003,9508157429,9126855092,9,Phase-9,874,REC-1203,TWR-0008,call_records_synthetic
CALL-1204,P085,P003,9508157429,9126855092,9,Phase-9,612,REC-1204,TWR-0014,call_records_synthetic
CALL-1205,P008,P003,9249827706,9126855092,9,Phase-9,325,REC-1205,TWR-0032,call_records_synthetic
CALL-1206,P076,P003,9174684276,9126855092,9,Phase-9,479,REC-1206,TWR-0015,call_records_synthetic
CALL-1207,P012,P003,9895285932,9126855092,9,Phase-9,157,REC-1207,TWR-0021,call_records_synthetic
CALL-1208,P087,P003,9586845604,9126855092,9,Phase-9,509,REC-1208,TWR-0019,call_records_synthetic
CALL-1209,P087,P003,9586845604,9126855092,9,Phase-9,735,REC-1209,TWR-0030,call_records_synthetic
CALL-1210,P087,P003,9586845604,9126855092,9,Phase-9,341,REC-1210,TWR-0013,call_records_synthetic
CALL-1211,P087,P003,9586845604,9126855092,9,Phase-9,746,REC-1211,TWR-0022,call_records_synthetic
CALL-1212,P087,P003,9586845604,9126855092,9,Phase-9,442,REC-1212,TWR-0027,call_records_synthetic
CALL-1213,P001,P085,9786579303,9508157429,9,Phase-9,308,REC-1213,TWR-0001,call_records_synthetic
CALL-1214,P001,P085,9786579303,9508157429,9,Phase-9,542,REC-1214,TWR-0022,call_records_synthetic
CALL-1215,P001,P085,9786579303,9508157429,9,Phase-9,582,REC-1215,TWR-0015,call_records_synthetic
CALL-1216,P001,P085,9786579303,9508157429,9,Phase-9,535,REC-1216,TWR-0011,call_records_synthetic
CALL-1217,P001,P085,9786579303,9508157429,9,Phase-9,478,REC-1217,TWR-0007,call_records_synthetic
CALL-1218,P003,P085,9126855092,9508157429,9,Phase-9,112,REC-1218,TWR-0019,call_records_synthetic
CALL-1219,P003,P085,9126855092,9508157429,9,Phase-9,642,REC-1219,TWR-0001,call_records_synthetic
CALL-1220,P003,P085,9126855092,9508157429,9,Phase-9,70,REC-1220,TWR-0020,call_records_synthetic
CALL-1221,P003,P085,9126855092,9508157429,9,Phase-9,472,REC-1221,TWR-0024,call_records_synthetic
CALL-1222,P003,P085,9126855092,9508157429,9,Phase-9,782,REC-1222,TWR-0001,call_records_synthetic
CALL-1223,P088,P085,9782560971,9508157429,9,Phase-9,360,REC-1223,TWR-0014,call_records_synthetic
CALL-1224,P003,P090,9126855092,9491735568,9,Phase-9,648,REC-1224,TWR-0002,call_records_synthetic
CALL-1225,P003,P002,9126855092,9219540831,9,Phase-9,286,REC-1225,TWR-0009,call_records_synthetic
CALL-1226,P003,P007,9126855092,9339670711,9,Phase-9,56,REC-1226,TWR-0028,call_records_synthetic
CALL-1227,P001,P006,9786579303,9362950628,9,Phase-9,123,REC-1227,TWR-0021,call_records_synthetic
CALL-1228,P001,P008,9786579303,9249827706,9,Phase-9,264,REC-1228,TWR-0026,call_records_synthetic
CALL-1229,P003,P008,9126855092,9249827706,9,Phase-9,720,REC-1229,TWR-0026,call_records_synthetic
CALL-1230,P003,P008,9126855092,9249827706,9,Phase-9,886,REC-1230,TWR-0004,call_records_synthetic
CALL-1231,P003,P008,9126855092,9249827706,9,Phase-9,619,REC-1231,TWR-0021,call_records_synthetic
CALL-1232,P003,P008,9126855092,9249827706,9,Phase-9,631,REC-1232,TWR-0019,call_records_synthetic
CALL-1233,P003,P008,9126855092,9249827706,9,Phase-9,51,REC-1233,TWR-0013,call_records_synthetic
CALL-1234,P001,P076,9786579303,9174684276,9,Phase-9,813,REC-1234,TWR-0021,call_records_synthetic
CALL-1235,P001,P076,9786579303,9174684276,9,Phase-9,718,REC-1235,TWR-0019,call_records_synthetic
CALL-1236,P001,P076,9786579303,9174684276,9,Phase-9,871,REC-1236,TWR-0005,call_records_synthetic
CALL-1237,P001,P076,9786579303,9174684276,9,Phase-9,305,REC-1237,TWR-0012,call_records_synthetic
CALL-1238,P001,P076,9786579303,9174684276,9,Phase-9,620,REC-1238,TWR-0028,call_records_synthetic
CALL-1239,P003,P076,9126855092,9174684276,9,Phase-9,71,REC-1239,TWR-0005,call_records_synthetic
CALL-1240,P003,P076,9126855092,9174684276,9,Phase-9,811,REC-1240,TWR-0028,call_records_synthetic
CALL-1241,P003,P076,9126855092,9174684276,9,Phase-9,804,REC-1241,TWR-0019,call_records_synthetic
CALL-1242,P078,P076,9810026086,9174684276,9,Phase-9,209,REC-1242,TWR-0013,call_records_synthetic
CALL-1243,P001,P011,9786579303,9826600539,9,Phase-9,511,REC-1243,TWR-0006,call_records_synthetic
CALL-1244,P012,P013,9895285932,9685582861,9,Phase-9,561,REC-1244,TWR-0005,call_records_synthetic
CALL-1245,P012,P013,9895285932,9685582861,9,Phase-9,697,REC-1245,TWR-0029,call_records_synthetic
CALL-1246,P003,P012,9126855092,9895285932,9,Phase-9,482,REC-1246,TWR-0008,call_records_synthetic
CALL-1247,P018,P012,9131994523,9895285932,9,Phase-9,314,REC-1247,TWR-0006,call_records_synthetic
CALL-1248,P018,P012,9131994523,9895285932,9,Phase-9,215,REC-1248,TWR-0019,call_records_synthetic
CALL-1249,P018,P012,9131994523,9895285932,9,Phase-9,629,REC-1249,TWR-0011,call_records_synthetic
CALL-1250,P018,P012,9131994523,9895285932,9,Phase-9,476,REC-1250,TWR-0012,call_records_synthetic
CALL-1251,P018,P012,9131994523,9895285932,9,Phase-9,680,REC-1251,TWR-0011,call_records_synthetic
CALL-1252,P017,P012,9134126396,9895285932,9,Phase-9,863,REC-1252,TWR-0006,call_records_synthetic
CALL-1253,P017,P012,9134126396,9895285932,9,Phase-9,533,REC-1253,TWR-0004,call_records_synthetic
CALL-1254,P016,P012,9553035110,9895285932,9,Phase-9,123,REC-1254,TWR-0021,call_records_synthetic
CALL-1255,P016,P012,9553035110,9895285932,9,Phase-9,511,REC-1255,TWR-0002,call_records_synthetic
CALL-1256,P016,P012,9553035110,9895285932,9,Phase-9,386,REC-1256,TWR-0002,call_records_synthetic
CALL-1257,P016,P012,9553035110,9895285932,9,Phase-9,448,REC-1257,TWR-0032,call_records_synthetic
CALL-1258,P016,P012,9553035110,9895285932,9,Phase-9,371,REC-1258,TWR-0022,call_records_synthetic
CALL-1259,P029,P012,9853041955,9895285932,9,Phase-9,358,REC-1259,TWR-0016,call_records_synthetic
CALL-1260,P012,P014,9895285932,9193349856,9,Phase-9,716,REC-1260,TWR-0015,call_records_synthetic
CALL-1261,P012,P014,9895285932,9193349856,9,Phase-9,137,REC-1261,TWR-0007,call_records_synthetic
CALL-1262,P012,P014,9895285932,9193349856,9,Phase-9,194,REC-1262,TWR-0003,call_records_synthetic
CALL-1263,P012,P014,9895285932,9193349856,9,Phase-9,367,REC-1263,TWR-0024,call_records_synthetic
CALL-1264,P012,P014,9895285932,9193349856,9,Phase-9,451,REC-1264,TWR-0031,call_records_synthetic
